Id,Mean,Std,Problems
193,2.0551181102362204,0.8480330801253431,"[(4, -3)]"
194,1.9291338582677164,0.7784916466119076,[]
195,1.921259842519685,0.8873565094161138,[]
196,1.9133858267716535,0.8359351957798864,"[(11, -1)]"
197,1.8661417322834646,0.8296318242928696,[]
198,1.9291338582677164,0.8278975318296333,[]
199,1.811023622047244,0.7941480756787345,[]
200,1.9291338582677164,0.7886204788854618,"[(4, -1)]"
201,1.8425196850393701,0.7910731795498283,[]
202,1.9133858267716535,0.7870340349555905,"[(4, -1)]"
203,1.889763779527559,0.7990902213469193,"[(4, -4)]"
204,1.8503937007874016,0.7774473917533788,[]
