Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux,Value
5229,2.09009009009009,0.7792507080877088,"[5, 14, 17, 26]",7,8,5,0,0,1,3.386030270594554e-06
5230,1.9954954954954955,0.8155599234068582,"[5, 14, 17]",9,8,9,1,0,1,-3.430196776209882e-06
5231,1.9144144144144144,0.8221313044655547,"[5, 14, 17]",9,7,8,4,0,1,-6.987285852673447e-06
5232,2.058558558558558,0.7908948444176505,"[14, 5, 17]",7,7,7,0,0,0,1.1566760840069757e-06
5233,2.0315315315315314,0.8037786307414235,"[14, 5, 17]",9,6,7,1,0,2,-1.0244432392769558e-06
5234,2.0855855855855854,0.7768537132156774,"[14, 17, 5]",9,7,5,1,0,1,3.445530612661209e-06
5235,1.990990990990991,0.7958659644705466,"[28, 17, 14, 5]",9,8,9,1,0,1,-1.7605523786858116e-06
5236,2.0405405405405403,0.7862941752443775,"[17, 5, 29, 14]",7,8,5,0,0,3,9.304174800415912e-07
5237,2.0945945945945947,0.793108077841898,"[14, 5, 17]",9,6,5,0,0,1,2.259703725892345e-06
5238,2.1171171171171173,0.7274667971616622,"[17, 14, 5]",7,8,7,0,0,2,9.18829398384979e-06
5239,1.981981981981982,0.8236546082558097,"[5, 17, 14]",9,7,9,2,0,0,-4.674611917920336e-06
5240,2.0225225225225225,0.7754356165524269,"[17, 14, 5, 29]",5,8,5,2,0,1,1.286694838500743e-06
5241,2.112612612612613,0.7733826641317795,"[32, 5, 17, 14]",7,8,9,0,0,1,4.750434731008388e-06
5242,2.081081081081081,0.7685578565836622,"[14, 17, 5]",7,8,7,0,0,3,4.054145652631272e-06
5243,2.0765765765765765,0.7835936423759049,"[14, 5, 17]",7,8,7,2,0,2,2.49085901009412e-06
5244,2.018018018018018,0.7900052348985382,"[17, 5, 14]",7,8,6,0,0,1,-2.3319709387532818e-07
5245,2.0675675675675675,0.812756013230862,"[5, 14, 26]",9,7,9,2,0,1,-5.510783733024517e-07
5246,2.0765765765765765,0.8063610180276339,"[17, 14, 5, 29]",6,7,7,3,0,1,3.714839320305164e-07
5247,2.045045045045045,0.8059438399013202,"[14, 17, 5]",5,7,9,3,0,0,-7.351036406836399e-07
5248,2.058558558558558,0.7851527756881226,"[28, 14, 5, 17]",5,7,9,2,0,1,1.691195193633278e-06
5249,2.063063063063063,0.7934035654851268,"[14, 17, 5]",9,8,7,1,0,0,1.086775346312161e-06
5250,2.063063063063063,0.8158972439879524,"[14, 17, 5]",7,7,7,2,0,0,-1.0071217440731008e-06
5251,2.0945945945945947,0.8156099056293361,"[17, 5, 14]",9,8,7,3,0,0,1.6504803289182817e-07
5252,2.126126126126126,0.7858144706037581,"[5, 14, 26, 17]",9,8,9,2,0,0,4.084074787740396e-06
5253,1.9774774774774773,0.7812491082706582,"[5, 17, 14, 29]",8,8,5,2,0,1,-8.907899876126795e-07
5254,2.0765765765765765,0.760144658173241,"[14, 5, 17]",9,8,9,0,0,1,4.673683833000711e-06
5255,2.0945945945945947,0.7987929624713317,"[14, 5, 17]",9,6,9,3,0,0,1.7305077838745983e-06
5256,2.036036036036036,0.78938578480206,"[14, 17, 29, 5]",9,7,2,2,1,0,4.789932597157727e-07
5257,2.0405405405405403,0.7688362691472533,"[5, 14]",9,8,7,2,1,1,2.5555433471333367e-06
5258,2.027027027027027,0.8451025743998091,"[14, 17, 5]",9,7,9,3,0,2,-5.034848402717213e-06
5259,2.099099099099099,0.8010734309154447,"[14, 17, 5, 26]",9,7,9,5,0,0,1.681854682660094e-06
5260,2.135135135135135,0.7785179851160002,"[17, 26, 5, 14]",9,8,2,2,1,0,5.090555242946016e-06
5261,1.972972972972973,0.7897471897389845,"[5, 14, 26, 17]",7,8,5,3,0,1,-1.845493198145647e-06
5262,2.072072072072072,0.7811316968436159,"[5, 17, 14]",9,7,9,0,0,1,2.556405495236693e-06
5263,2.027027027027027,0.8343253644387617,"[29, 5, 14, 17]",9,6,5,3,0,0,-4.031616824695273e-06
5264,1.9954954954954955,0.8535141504140358,"[5, 14, 17, 26]",7,7,9,4,0,1,-6.9632892176337095e-06
5265,2.058558558558558,0.7908948444176503,"[5, 14, 29]",9,7,7,1,0,0,1.1566760840069892e-06
5266,2.063063063063063,0.8158972439879524,"[14, 5, 17]",9,8,2,3,1,1,-1.0071217440731008e-06
5267,2.0315315315315314,0.7692603231043579,"[14, 5, 17]",6,8,5,0,0,1,2.188805492681046e-06
5268,2.0675675675675675,0.7901729190628471,"[5, 14, 26, 17]",9,7,5,2,0,0,1.5511422645697663e-06
5269,2.054054054054054,0.7531272700199771,"[5, 17, 14]",8,8,5,0,0,1,4.508761653726774e-06
5270,2.0495495495495497,0.8140590297199426,"[5, 14, 17]",9,8,9,5,0,2,-1.326900723784384e-06
5271,2.063063063063063,0.7990863479500624,"[5, 14, 17]",9,7,7,2,0,0,5.57775091101519e-07
5272,2.045045045045045,0.8003097521080377,"[3, 14, 17, 5, 26]",7,7,0,0,0,1,-2.106362870737022e-07
5273,1.9954954954954955,0.7987419279094043,"[5, 14, 17]",9,8,5,1,0,1,-1.8646390647929812e-06
5274,2.045045045045045,0.7656350676303247,"[14, 5, 26, 17]",9,7,5,0,0,1,3.017169290781848e-06
5275,2.036036036036036,0.8175443633380667,"[14, 5, 17]",9,7,4,2,1,1,-2.1422394416639864e-06
5276,2.081081081081081,0.7626476284371551,"[5, 17, 14]",9,8,7,0,0,1,4.604318427525774e-06
5277,2.0405405405405403,0.8310575913066944,"[14, 5]",9,8,7,3,0,1,-3.2365304309822125e-06
5278,2.108108108108108,0.7827478151396571,"[17, 14, 5, 26]",8,6,7,1,0,1,3.715017537397845e-06
5279,2.0495495495495497,0.808481496456733,"[14, 5, 17]",7,8,9,1,0,1,-8.076979322136442e-07
5280,2.081081081081081,0.8142968555519062,"[14, 17, 5]",9,8,7,3,0,1,-2.036175604736907e-07
5281,2.09009009009009,0.78503594810101,"[14, 5, 17]",6,8,9,0,0,1,2.8474924218603083e-06
5282,2.018018018018018,0.7900052348985382,"[14, 5]",8,8,7,0,0,1,-2.3319709387532818e-07
5283,2.0495495495495497,0.8140590297199426,"[5, 17, 14, 4]",9,7,9,2,0,1,-1.326900723784384e-06
5284,2.0495495495495497,0.8359971285185128,"[5, 14]",9,7,6,6,0,1,-3.369079873679327e-06
5285,2.121621621621621,0.7720109962648974,"[5, 14, 17]",9,8,2,0,1,1,5.205384302732339e-06
5286,2.0765765765765765,0.7777976746020019,"[14, 5, 26]",9,6,5,2,0,1,3.030395487252257e-06
5287,2.0315315315315314,0.7924396126678964,"[17, 14, 5, 26]",7,7,5,1,0,1,3.1086070835748014e-08
5288,2.072072072072072,0.7926324970155456,"[14, 5, 17]",7,8,9,3,0,1,1.485816173259826e-06
5289,1.9954954954954955,0.7987419279094043,"[5, 14, 17, 26]",7,8,7,2,0,0,-1.8646390647929812e-06
5290,2.0675675675675675,0.7901729190628471,"[17, 14, 5, 29]",9,7,6,1,0,0,1.5511422645697663e-06
5291,2.099099099099099,0.7896955705886475,"[26, 14, 17, 5]",9,7,7,2,0,1,2.740999750021922e-06
5292,2.0765765765765765,0.7719581911351323,"[14, 5, 17]",9,8,9,1,0,1,3.5739827639662497e-06
5293,2.1486486486486487,0.8295847366421701,"[14, 17, 5, 26]",6,8,9,3,0,0,8.277360088598129e-07
5294,2.0405405405405403,0.8033727972057582,"[5, 14, 17]",8,7,5,4,0,1,-6.594014919079113e-07
5295,2.0045045045045047,0.8043869971326539,"[14, 5, 17]",9,7,6,3,0,0,-2.062865245322189e-06
5296,1.981981981981982,0.834569626341831,"[5, 14]",9,7,9,6,0,0,-5.69067181265704e-06
5297,2.112612612612613,0.749614334279264,"[14, 5, 17]",7,8,7,1,0,1,6.9629868805044055e-06
5298,2.1531531531531534,0.8149974121847509,"[26, 5, 14, 17]",7,7,7,3,0,0,2.3492761720908257e-06
5299,2.103603603603604,0.8200461225223119,"[14, 5, 17]",5,7,7,2,0,1,7.935179613094672e-08
5300,2.09009009009009,0.7964803747250548,"[14, 5, 26]",9,7,7,2,0,0,1.7821508146080665e-06
5301,1.9954954954954955,0.8210893754172298,"[17, 14, 5]",9,8,9,3,0,1,-3.944923768261783e-06
5302,2.0225225225225225,0.8096907051164532,"[5, 17, 14]",9,7,9,3,0,1,-1.90205129148836e-06
5303,2.0765765765765765,0.7835936423759049,"[5, 17, 14]",8,7,9,1,0,2,2.49085901009412e-06
5304,2.0225225225225225,0.7984356520350698,"[5, 14]",9,6,7,1,0,1,-8.543381352662762e-07
5305,2.130630630630631,0.8105964278426564,"[5, 14, 17]",7,7,9,3,0,1,1.940797549757043e-06
5306,2.009009009009009,0.8182919579375431,"[14, 26, 5, 17]",6,7,9,3,0,0,-3.193621957485766e-06
5307,2.045045045045045,0.8059438399013201,"[5, 17, 26, 14]",4,7,9,3,0,0,-7.351036406836263e-07
5308,1.954954954954955,0.8003097521080377,"[14, 5]",9,8,9,1,0,1,-3.4832704384837616e-06
5309,2.009009009009009,0.8401195292622843,"[14, 5, 17, 26]",5,6,5,3,0,0,-5.225512298645879e-06
5310,1.9954954954954955,0.8265818387665632,"[17, 5, 29, 14, 26]",9,7,7,4,0,0,-4.456207550715248e-06
5311,2.027027027027027,0.8178933258554592,"[5, 26, 14, 17]",9,8,2,5,1,0,-2.501987165662238e-06
5312,2.0495495495495497,0.8305669299554026,"[14, 29, 17, 5]",7,8,7,5,0,0,-2.863592210997461e-06
5313,2.0405405405405403,0.841876634418486,"[5, 14, 17]",9,6,7,4,0,0,-4.243656183654796e-06
5314,2.072072072072072,0.8206796842272748,"[5, 14, 26]",9,6,9,4,0,1,-1.1250473050615744e-06
5315,2.108108108108108,0.8331519104621987,"[14, 26, 5]",6,7,6,2,0,0,-9.77011315335768e-07
5316,2.0495495495495497,0.768305872568553,"[5, 17, 14]",9,8,2,0,2,1,2.932180449763996e-06
5317,2.0225225225225225,0.787019658540595,"[17, 14, 5]",8,7,7,2,0,2,2.083566818102356e-07
5318,2.0855855855855854,0.8054505326308168,"[14, 5, 17]",7,8,9,1,0,1,7.835028362745673e-07
5319,2.0315315315315314,0.8093885723138262,"[14, 17, 5]",9,8,9,3,0,1,-1.546662863524258e-06
5320,2.09009009009009,0.8021413597850569,"[5, 14, 29]",9,8,7,0,0,1,1.255179641602118e-06
5321,2.018018018018018,0.8181424936680499,"[5, 14, 29, 26]",9,7,9,2,0,1,-2.85244517557512e-06
5322,2.099099099099099,0.806702185118088,"[14, 5, 17, 26]",6,8,7,4,0,0,1.1578838236506075e-06
5323,2.009009009009009,0.8238030724517322,"[14, 5]",7,8,9,2,0,0,-3.706641944171846e-06
5324,2.0945945945945947,0.7758035201461139,"[14, 17, 5]",9,8,9,0,0,1,3.870554659191435e-06
5325,1.9684684684684688,0.8422639156025566,"[5, 14, 17]",9,6,7,3,0,1,-6.89781483113144e-06
5326,2.108108108108108,0.8277030458752436,"[14, 17, 5]",9,7,7,3,0,2,-4.697860652240325e-07
5327,2.054054054054054,0.78259156245517,"[14, 17, 5]",9,7,5,0,0,1,1.76598233497013e-06
5328,1.945945945945946,0.810986080277772,"[5, 14, 29]",9,8,5,2,0,1,-4.804374522584132e-06
5329,2.099099099099099,0.7781513649001827,"[14, 17, 5, 26]",9,7,7,2,0,1,3.815629615423833e-06
5330,2.045045045045045,0.8115388141244637,"[14, 5, 17, 29]",9,7,7,2,0,1,-1.2559299806328404e-06
5331,2.081081081081081,0.7685578565836623,"[5, 14, 17]",9,7,9,1,0,1,4.054145652631272e-06
5332,2.0855855855855854,0.8276168531016577,"[5, 14]",9,8,7,2,0,0,-1.2799210689177636e-06
5333,2.0315315315315314,0.8149598976316995,"[17, 14, 5]",6,6,7,3,0,0,-2.0652877683489327e-06
5334,1.972972972972973,0.8234071084430594,"[14, 5]",9,7,2,2,1,0,-4.9788360094698815e-06
5335,2.0675675675675675,0.7786357906678761,"[5, 17, 29, 14]",7,8,2,0,1,1,2.6251133171299946e-06
5336,2.0135135135135136,0.7872268166815277,"[5, 14, 17]",9,8,7,0,0,1,-1.3819072142966118e-07
5337,2.058558558558558,0.8461751547303789,"[14, 17, 5]",9,7,7,5,0,0,-3.989271071985136e-06
5338,2.18018018018018,0.7809751208162166,"[14, 17, 26, 5]",6,8,7,0,0,1,6.49814186477182e-06
5339,1.9504504504504503,0.8359971285185129,"[14, 5, 17]",6,7,9,6,0,2,-6.968977440230417e-06
5340,2.09009009009009,0.8188895422123721,"[5, 14]",9,8,9,3,0,1,-3.038792935289932e-07
5341,2.09009009009009,0.8077626723447154,"[17, 14, 5]",9,7,7,2,0,2,7.319015120895789e-07
5342,2.063063063063063,0.7990863479500622,"[5, 14, 17]",7,7,7,3,0,2,5.577750911015325e-07
5343,2.0765765765765765,0.7777976746020018,"[14, 17, 5]",9,6,6,4,0,0,3.030395487252271e-06
5344,2.103603603603604,0.7628747639732995,"[5, 17, 14, 26]",6,8,5,1,0,1,5.401333316588439e-06
5345,2.130630630630631,0.7879514412758253,"[5, 14, 29, 17]",5,6,6,0,0,1,4.04877964251011e-06
5346,2.09009009009009,0.7964803747250548,"[5, 17, 14]",9,7,9,3,0,0,1.7821508146080665e-06
5347,2.108108108108108,0.8331519104621987,"[26, 14, 5]",9,8,6,3,0,1,-9.77011315335768e-07
5348,2.103603603603604,0.8145095882236268,"[5, 14, 17]",6,7,9,4,0,0,5.947380659835483e-07
5349,2.0405405405405403,0.7977205510293364,"[5, 14, 17]",9,7,9,1,0,1,-1.332438062512907e-07
5350,1.990990990990991,0.8561250753919374,"[5, 14, 17, 26]",9,8,9,6,0,1,-7.369967353282021e-06
5351,2.036036036036036,0.7719977953210722,"[14, 17, 5]",8,7,2,0,1,2,2.097610711606371e-06
5352,2.072072072072072,0.7694590179486329,"[17, 14, 5]",9,8,9,0,0,0,3.642994706162616e-06
5353,2.0045045045045047,0.8587992656684387,"[5, 17, 14]",7,7,9,5,0,1,-7.1280079143627045e-06
5354,2.036036036036036,0.8007680467893786,"[5, 17, 26, 14]",6,7,8,1,0,1,-5.805615505059223e-07
5355,2.0045045045045047,0.8481961042125442,"[14, 17, 5]",7,7,9,4,0,0,-6.1409782065008464e-06
5356,2.0315315315315314,0.7809359719041846,"[14, 17, 5]",7,8,7,0,0,1,1.101939818520792e-06
5357,2.009009009009009,0.8071568502552311,"[5, 26, 14, 17]",5,8,9,2,0,1,-2.1570743081454928e-06
5358,2.0045045045045047,0.82108937541723,"[5, 29, 14]",7,7,5,2,0,0,-3.617660353120807e-06
5359,1.981981981981982,0.7784656213705153,"[17, 5, 14, 29, 26]",8,8,9,0,0,1,-4.68048365200865e-07
5360,2.0855855855855854,0.7768537132156774,"[28, 5, 17, 26, 14]",3,8,7,1,0,2,3.445530612661209e-06
5361,2.058558558558558,0.7376087656241042,"[14, 5, 17]",9,8,5,1,0,3,6.116983724655019e-06
5362,2.0225225225225225,0.8096907051164531,"[14, 5, 29, 17]",9,6,9,2,0,1,-1.9020512914883465e-06
5363,2.036036036036036,0.7836326585153965,"[17, 5, 14]",9,8,9,1,0,1,1.0145416979469974e-06
5364,2.121621621621621,0.8339954973896063,"[17, 5, 14]",9,8,6,2,0,1,-5.646442205128085e-07
5365,2.0225225225225225,0.7984356520350697,"[5, 14, 17]",9,8,9,1,0,0,-8.543381352662627e-07
5366,2.0,0.8347649844031075,"[14, 17, 5]",8,8,7,4,0,1,-5.054330521749533e-06
5367,2.054054054054054,0.8649833292965049,"[14, 17, 5, 26]",9,7,9,5,0,0,-5.903722770804389e-06
5368,1.9774774774774773,0.7927482050973126,"[14, 5, 17, 29]",7,8,5,1,0,1,-1.9612207481645974e-06
5369,2.0225225225225225,0.8040828714730361,"[5, 14, 17]",9,8,9,1,0,0,-1.380027890654186e-06
5370,2.1621621621621623,0.7615243172753177,"[5, 17, 14, 29]",7,8,8,0,0,1,7.654256230185186e-06
5371,2.0,0.8455365909863586,"[5, 17, 14]",9,7,7,4,0,1,-6.057040491157641e-06
5372,2.058558558558558,0.7851527756881226,"[5, 17, 14]",6,8,7,3,0,1,1.691195193633278e-06
5373,2.1171171171171173,0.7579292907329332,"[5, 14, 17]",7,8,9,0,0,2,6.3525938716270825e-06
5374,2.09009009009009,0.7675494241701204,"[5, 17, 14, 26]",9,7,9,1,0,2,4.475282272917456e-06
5375,2.0405405405405403,0.8255949044857465,"[14, 17, 5]",9,7,5,3,0,1,-2.728018493344624e-06
5376,2.0405405405405403,0.7862941752443775,"[5, 17, 14]",9,7,9,2,0,1,9.304174800415912e-07
5377,2.144144144144144,0.7472041020221154,"[5, 14, 17, 26]",9,8,7,0,0,1,8.332773128104587e-06
5378,2.009009009009009,0.790160021544356,"[14, 5, 17]",9,8,7,2,0,1,-5.748693264655345e-07
5379,2.045045045045045,0.7656350676303247,"[5, 14, 17]",7,8,7,0,0,1,3.017169290781848e-06
5380,2.027027027027027,0.8123421192596432,"[5, 14, 26, 17]",6,8,2,3,1,0,-1.9852350773968004e-06
5381,2.058558558558558,0.8299777534464476,"[5, 17, 14]",8,6,7,2,0,1,-2.481483387726838e-06
5382,2.009009009009009,0.8561250753919374,"[14, 5, 17]",9,7,9,5,0,0,-6.715440523000015e-06
5383,2.103603603603604,0.7746466633366657,"[5, 14, 17]",9,7,2,1,1,2,4.305507846238444e-06
5384,1.9774774774774773,0.7927482050973127,"[14, 17, 5, 29]",8,8,9,3,0,1,-1.961220748164611e-06
5385,2.009009009009009,0.8015312889452848,"[5, 14, 17]",7,6,2,1,1,1,-1.6334006699186192e-06
5386,2.130630630630631,0.7879514412758253,"[14, 26, 5]",7,8,7,1,1,1,4.04877964251011e-06
5387,2.099099099099099,0.8342765034762626,"[14, 5]",7,7,6,2,0,2,-1.408961122243232e-06
5388,2.081081081081081,0.8253356386786131,"[14, 5, 29]",9,7,9,3,0,0,-1.2311985258325485e-06
5389,1.9684684684684688,0.798129258629767,"[14, 5, 17]",9,7,7,1,0,0,-2.789397001256837e-06
5390,2.0135135135135136,0.7986398490019414,"[14, 5, 17]",9,7,5,2,0,1,-1.2006098880050638e-06
5391,2.045045045045045,0.8115388141244638,"[5, 17, 14]",9,7,9,3,0,1,-1.255929980632854e-06
5392,2.0675675675675675,0.8071694761865497,"[5, 14, 17, 26]",9,8,7,4,0,1,-3.103743553650956e-08
5393,2.108108108108108,0.8222180722870905,"[5, 29, 14, 17, 26]",9,8,9,4,0,0,4.080050849405255e-08
5394,2.0405405405405403,0.8255949044857465,"[14, 26, 5, 17]",7,8,7,2,0,1,-2.728018493344624e-06
5395,2.0405405405405403,0.8310575913066944,"[14, 5]",9,6,9,2,0,1,-3.2365304309822125e-06
5396,2.058558558558558,0.8190015407218109,"[14, 5, 17, 26]",7,6,7,3,0,1,-1.4597269913828792e-06
5397,1.927927927927928,0.7983207682885088,"[17, 14, 29, 5]",9,7,9,3,0,1,-4.279909667721863e-06
5398,2.009009009009009,0.8015312889452847,"[5, 14, 29, 26, 17]",7,7,7,0,0,1,-1.6334006699186056e-06
5399,2.0225225225225225,0.8207914384685621,"[17, 5, 29, 14]",9,7,6,2,0,1,-2.935399094703545e-06
5400,2.0225225225225225,0.7984356520350697,"[14, 5, 17]",9,8,7,2,0,1,-8.543381352662627e-07
5401,2.112612612612613,0.8298303939577832,"[5, 26, 17, 14]",9,7,9,3,0,1,-5.04185460467859e-07
5402,2.112612612612613,0.8243595750523394,"[5, 17, 14]",7,7,9,3,1,0,5.083478656276634e-09
5403,2.103603603603604,0.7448681656778929,"[5, 17, 14]",9,8,5,0,0,1,7.077535978316336e-06
5404,2.0135135135135136,0.7929538666645037,"[14, 5, 17]",7,7,5,1,0,1,-6.713117622740041e-07
5405,2.045045045045045,0.7889208780403245,"[5, 14, 17]",9,8,2,2,1,1,8.495340301179968e-07
5406,1.9684684684684688,0.8093885723138262,"[14, 29, 5]",9,8,9,2,0,1,-3.8375067695112805e-06
5407,2.058558558558558,0.8078762134098192,"[5, 17, 29, 14]",7,7,9,2,0,1,-4.240897795663849e-07
5408,2.1621621621621623,0.7615243172753177,"[5, 17, 14, 26]",5,8,9,0,0,3,7.654256230185186e-06
5409,2.0135135135135136,0.8209900751144731,"[5, 17, 14]",9,8,9,3,0,1,-3.281153246913841e-06
5410,2.099099099099099,0.7664332972834004,"[14, 17, 5, 26]",7,8,7,0,0,1,4.906443982875391e-06
5411,2.09009009009009,0.78503594810101,"[32, 5, 14]",9,8,9,0,0,1,2.8474924218603083e-06
5412,2.036036036036036,0.8063989326099908,"[17, 14, 5]",6,8,9,3,0,0,-1.104730838094451e-06
5413,2.112612612612613,0.8021032439517056,"[14, 5, 26, 17, 29]",9,6,9,0,0,1,2.07688631554728e-06
5414,2.045045045045045,0.8003097521080376,"[5, 17, 26, 14]",7,7,5,3,0,1,-2.106362870737022e-07
5415,2.058558558558558,0.7676689129460662,"[17, 5, 14, 26, 29]",4,6,6,1,0,0,3.318737319288196e-06
5416,2.103603603603604,0.7804660317876018,"[26, 14, 5]",7,8,9,0,0,1,3.763793041087102e-06
5417,2.103603603603604,0.797669447854971,"[17, 5, 14, 26]",9,7,2,1,1,2,2.1623572046308075e-06
5418,2.036036036036036,0.8447648517807339,"[5, 17, 14]",9,8,9,5,0,1,-4.676146981144765e-06
5419,2.0405405405405403,0.8089855530513882,"[5, 14, 17]",9,6,2,2,1,0,-1.1818830919152685e-06
5420,2.1531531531531534,0.7924781932931759,"[14, 5]",7,8,6,1,0,1,4.445550772481078e-06
5421,2.063063063063063,0.7990863479500622,"[14, 17, 5]",5,7,9,3,0,1,5.577750911015325e-07
5422,2.0945945945945947,0.8156099056293362,"[17, 14, 5, 26]",9,8,9,3,0,1,1.650480328918146e-07
5423,2.103603603603604,0.7687832459562146,"[17, 14, 26, 5]",6,7,7,0,0,1,4.851323089000918e-06
5424,2.09009009009009,0.8021413597850569,"[17, 5, 14]",9,7,7,2,0,2,1.255179641602118e-06
5425,2.09009009009009,0.7675494241701204,"[32, 17, 14, 5]",9,8,9,0,0,1,4.475282272917456e-06
5426,2.054054054054054,0.8053872662568292,"[5, 14, 17, 29]",9,8,9,1,0,0,-3.560297608986012e-07
5427,2.130630630630631,0.8049949037575448,"[17, 5, 14]",9,7,6,2,0,1,2.4622336048720232e-06
5428,2.054054054054054,0.810986080277772,"[17, 14, 5, 26]",7,7,9,2,0,1,-8.772135408920665e-07
5429,2.045045045045045,0.8059438399013202,"[5, 14, 26]",9,8,9,3,0,1,-7.351036406836399e-07
5430,2.121621621621621,0.8175568288499391,"[14, 17, 26, 5]",7,7,9,3,0,1,9.656026095329406e-07
5431,2.0,0.7902116103552715,"[5, 17, 14, 26]",7,8,9,2,0,1,-9.06935053556496e-07
5432,2.0045045045045047,0.804386997132654,"[5, 17, 14]",7,8,7,0,0,1,-2.062865245322203e-06
5433,2.126126126126126,0.791551739285513,"[17, 14, 5, 29]",7,6,7,1,0,2,3.550002506144643e-06
5434,2.027027027027027,0.7897471897389845,"[5, 14, 17]",6,7,9,4,0,0,1.1808729270038597e-07
5435,2.103603603603604,0.7862423293933887,"[5, 17, 14, 26]",9,8,9,0,0,1,3.226087625388322e-06
5436,2.0405405405405403,0.7862941752443774,"[14, 29, 17, 5]",7,8,7,1,0,1,9.304174800416048e-07
5437,2.0765765765765765,0.7660741968667064,"[5, 14, 17]",9,8,9,0,0,2,4.121713473149847e-06
5438,2.036036036036036,0.8119907710498862,"[28, 14, 17, 26, 5]",9,8,8,2,0,1,-1.6252652734795054e-06
5439,2.0225225225225225,0.7812491082706582,"[17, 14, 5]",5,8,9,0,0,1,7.455270880923638e-07
5440,2.009009009009009,0.7844125737718137,"[17, 26, 5, 14]",6,7,5,3,0,2,-3.984949115687906e-08
5441,2.0945945945945947,0.8044376735642,"[14, 17, 5]",7,7,6,2,0,1,1.2050515259336115e-06
5442,2.0405405405405403,0.8310575913066944,"[17, 5, 14, 29]",9,7,7,4,0,0,-3.2365304309822125e-06
5443,2.0315315315315314,0.769260323104358,"[14, 5, 17, 26]",9,8,7,2,0,1,2.1888054926810324e-06
5444,2.1171171171171173,0.7872138708948211,"[5, 17, 14, 26]",9,8,2,1,1,1,3.626543653276703e-06
5445,2.0,0.8401680504168059,"[17, 14, 5]",6,7,9,5,0,0,-5.557292462982097e-06
5446,2.036036036036036,0.8063989326099908,"[14, 17, 5]",7,8,9,2,0,1,-1.104730838094451e-06
5447,2.1171171171171173,0.8264708674955219,"[14, 17, 5, 26, 29]",9,8,9,4,0,1,-2.7821325272527913e-08
5448,2.0135135135135136,0.8319400524964407,"[17, 5, 14]",9,7,7,3,0,0,-4.300467441210965e-06
5449,1.9864864864864864,0.8042856346904997,"[14, 5]",7,6,7,4,0,0,-2.707956423597614e-06
5450,1.9324324324324325,0.8015440034905214,"[14, 17, 5]",8,7,9,4,0,1,-4.416323273338972e-06
5451,1.981981981981982,0.8291300787311287,"[14, 5, 17]",7,7,9,4,0,0,-5.18431386352787e-06
5452,2.1171171171171173,0.7986270882211046,"[14, 5, 17]",9,7,7,2,0,1,2.5641072648292595e-06
5453,2.0855855855855854,0.8054505326308168,"[14, 17, 29, 5]",9,6,6,1,0,1,7.835028362745673e-07
5454,2.054054054054054,0.8275552813385176,"[14, 5, 17]",7,8,9,3,0,1,-2.4196114144433173e-06
5455,2.063063063063063,0.8158972439879524,"[14, 26, 5, 17]",5,8,9,3,0,1,-1.0071217440731008e-06
5456,2.0045045045045047,0.8043869971326539,"[32, 5, 14, 17]",9,7,7,4,0,1,-2.062865245322189e-06
5457,1.963963963963964,0.78938578480206,"[5, 29, 14, 17]",8,7,5,1,0,1,-2.1391140614122667e-06
5458,1.9504504504504503,0.808481496456733,"[14, 17, 29, 5]",7,7,7,4,1,1,-4.40759549876472e-06
5459,2.0765765765765765,0.8063610180276339,"[5, 17, 14]",7,7,9,3,0,1,3.714839320305164e-07
5460,2.099099099099099,0.7781513649001827,"[5, 14, 17]",9,8,6,1,0,1,3.815629615423833e-06
5461,2.1666666666666665,0.7982824700322463,"[14, 5, 17, 26]",9,8,9,1,0,1,4.396135951036334e-06
5462,2.0675675675675675,0.8127560132308621,"[14, 5]",9,8,9,1,0,1,-5.510783733024652e-07
5463,2.0855855855855854,0.8110489099129118,"[14, 5, 17]",9,7,9,2,0,0,2.623597115346391e-07
5464,2.036036036036036,0.766114105225155,"[14, 29, 26, 17, 5]",9,8,9,1,0,0,2.645313105904484e-06
5465,1.9864864864864864,0.8319400524964405,"[14, 17, 5]",5,8,9,2,0,1,-5.282257686633975e-06
5466,2.0405405405405403,0.8145596348957616,"[17, 14, 5]",7,8,2,3,1,1,-1.70076459695842e-06
5467,1.9684684684684688,0.8259898197067457,"[3, 17, 14, 5]",9,7,0,1,0,1,-5.382887779933088e-06
5468,2.0765765765765765,0.8119531175814391,"[5, 29, 17, 14]",9,7,9,1,0,2,-1.4907480999056053e-07
5469,2.0405405405405403,0.8200958313253229,"[5, 17, 14]",8,8,7,4,0,1,-2.216119415166727e-06
5470,2.058558558558558,0.779368402884738,"[5, 14, 17]",7,8,7,0,0,1,2.229652315317019e-06
5471,2.121621621621621,0.7951101014177496,"[14, 17, 5]",7,7,6,1,0,1,3.055129107078832e-06
5472,2.081081081081081,0.79175771163854,"[14, 5, 29, 17]",9,7,9,1,0,0,1.894511825257679e-06
5473,2.054054054054054,0.8053872662568292,"[14, 5, 17, 26]",9,7,9,2,0,1,-3.560297608986012e-07
5474,2.13963963963964,0.7921309000193595,"[5, 17, 14]",9,7,6,1,0,1,3.986984571669296e-06
5475,2.0315315315315314,0.8314499119098144,"[14, 17, 29, 5]",7,8,7,3,0,1,-3.600314283154805e-06
