Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
319,2.0045045045045047,0.8320380459656691,"[14, 5, 17]",6,6,9,3,0,1
320,2.0495495495495497,0.8195986076270692,"[5, 14, 17]",9,8,5,2,0,1
321,2.0,0.8015821459161773,"[14, 5, 29, 17]",9,8,7,4,0,1
322,2.0855855855855854,0.7826566715314206,"[14, 5, 26]",9,8,9,1,0,1
323,2.130630630630631,0.7879514412758253,"[14, 17, 26, 5]",9,7,9,2,0,0
324,2.1486486486486487,0.7904823963758244,"[5, 26, 14, 17]",8,8,2,1,1,1
325,1.954954954954955,0.7773651679208455,"[5, 14, 17]",9,6,6,3,0,0
326,2.1126126126126126,0.7964419879703688,"[17, 14, 5, 26, 29]",9,7,7,3,0,2
327,2.130630630630631,0.8105964278426564,"[14, 5, 17, 29]",6,7,6,2,0,2
328,2.027027027027027,0.8234071084430594,"[5, 17, 14]",6,8,9,3,1,1
329,2.144144144144144,0.7884556971499849,"[14, 5]",7,8,7,3,2,1
330,2.175675675675676,0.7848931352128725,"[14, 5, 17]",5,8,9,1,0,0
331,2.1171171171171173,0.7814447547802416,"[5, 14, 17]",1,7,5,2,1,2
332,2.0405405405405403,0.8525583939479507,"[5, 17, 29, 14]",9,7,2,6,1,2
333,2.054054054054054,0.8544569108208755,"[14, 5]",7,7,9,5,0,2
334,2.0720720720720722,0.7869031081203345,"[14, 29, 5]",9,8,9,1,0,2
335,2.027027027027027,0.812342119259643,"[5, 14, 17]",9,7,5,2,0,1
336,2.0135135135135136,0.837361346554423,"[17, 5, 14, 29]",9,7,7,5,0,1
337,2.1396396396396398,0.809086326687362,"[5, 26, 14, 17]",8,7,9,3,0,2
338,2.126126126126126,0.7972477216785111,"[5, 17, 14]",6,8,4,1,1,1
339,2.054054054054054,0.7997492575132485,"[5, 14, 17]",9,7,7,1,0,2
340,2.018018018018018,0.7667523564648956,"[5, 14, 29, 17]",9,8,9,0,0,1
341,2.09009009009009,0.7964803747250551,"[14, 5, 17]",9,7,9,1,0,2
342,2.036036036036036,0.8501043633341623,"[14, 17, 5]",6,8,9,6,0,1
343,2.0315315315315314,0.8204933933332591,"[5, 17, 14]",8,7,6,5,0,1
344,2.081081081081081,0.8253356386786131,"[14, 5, 17]",9,8,2,3,1,1
345,2.0315315315315314,0.7924396126678963,"[17, 5, 14]",9,7,7,1,0,1
346,2.1216216216216215,0.7601982838987518,"[14, 17, 5, 26]",7,6,9,0,0,1
347,2.144144144144144,0.7826957343774225,"[17, 5, 26, 14, 29]",7,7,9,0,0,1
348,2.009009009009009,0.8508233488563853,"[5, 17, 14]",9,6,9,5,0,1
349,2.036036036036036,0.8554105460627882,"[5, 29, 14, 26, 17]",5,7,7,5,0,0
350,1.9954954954954955,0.809992725221495,"[17, 5, 14]",8,7,7,1,1,1
351,2.09009009009009,0.8133451349760028,"[17, 5, 14, 26]",9,8,7,3,0,1
352,2.036036036036036,0.8285398804747766,"[5, 17, 14]",5,7,5,4,0,0
353,2.081081081081081,0.7626476284371552,"[5, 14, 17]",9,6,6,1,1,0
354,2.0585585585585586,0.8078762134098192,"[14, 28, 17, 5, 26]",7,7,9,2,0,1
355,2.1531531531531534,0.7924781932931759,"[14, 17, 5]",9,8,7,2,0,1
356,2.1396396396396398,0.7630350542322416,"[5, 14, 17, 26]",7,7,9,1,0,1
357,2.0585585585585586,0.8408106913731084,"[14, 5, 17]",8,6,9,2,0,0
358,2.0675675675675675,0.7958787695220654,"[5, 14, 26]",9,8,5,3,0,0
359,2.09009009009009,0.8077626723447155,"[14, 5, 17, 29]",8,7,6,3,0,2
360,2.1036036036036037,0.873483474726591,"[14, 17, 5]",8,7,9,6,0,1
361,2.045045045045045,0.7773651679208455,"[17, 14, 5]",9,8,9,2,0,1
362,2.0495495495495497,0.7857755627978602,"[14, 5, 26, 17]",4,6,7,2,0,1
363,2.0225225225225225,0.787019658540595,"[5, 17, 14]",9,8,9,3,0,1
364,2.1036036036036037,0.7919764985689902,"[5, 17, 14]",9,8,7,1,0,1
365,2.1486486486486487,0.784737309693129,"[14, 5, 17]",9,7,9,0,0,0
366,2.0405405405405403,0.8145596348957617,"[14, 5]",9,6,7,3,0,0
367,2.1126126126126126,0.8133075442101599,"[17, 5, 14, 26]",9,7,5,3,0,1
368,2.1126126126126126,0.7733826641317794,"[14, 5, 17]",6,8,9,1,0,1
369,2.1216216216216215,0.7720109962648976,"[14, 29, 5]",9,8,7,1,0,1
370,2.1036036036036037,0.7919764985689903,"[5, 14, 26]",9,8,5,1,0,1
371,2.135135135135135,0.8291792429565407,"[17, 14, 5, 26]",9,7,9,3,0,1
372,2.1396396396396398,0.797822747558088,"[14, 5, 26]",9,6,9,3,0,1
373,2.0855855855855854,0.7651157717794568,"[5, 14, 17]",3,8,2,0,1,2
374,2.189189189189189,0.7960708205780502,"[5, 14, 26]",7,7,9,1,0,1
375,2.09009009009009,0.8460667533493258,"[5, 14]",4,8,9,5,0,0
376,2.099099099099099,0.8122919359626525,"[5, 14, 17]",9,8,9,2,0,0
377,2.1036036036036037,0.7687832459562146,"[5, 14, 17, 26]",8,6,9,0,0,2
378,2.09009009009009,0.7850359481010101,"[5, 14, 26]",9,7,5,0,0,1
379,2.1531531531531534,0.7693000661787257,"[5, 14, 17, 26]",9,7,6,0,0,0
380,2.081081081081081,0.7860219463751896,"[17, 14, 5]",9,7,9,1,0,2
381,2.108108108108108,0.7942252134106665,"[5, 14, 29, 26]",7,8,9,0,0,1
382,2.144144144144144,0.7826957343774225,"[5, 26, 17, 14]",5,7,6,0,0,1
383,2.0765765765765765,0.7893470530302839,"[17, 5, 14]",9,8,9,2,0,1
384,2.171171171171171,0.8057920852149157,"[14, 17, 5, 29]",9,8,9,2,1,2
385,2.0045045045045047,0.8099927252214951,"[17, 29, 14, 5]",8,7,5,3,0,1
386,2.081081081081081,0.8253356386786131,"[14, 5, 17]",9,6,5,4,0,1
387,2.0675675675675675,0.7844255657897979,"[5, 14]",4,7,2,2,1,1
388,2.099099099099099,0.8010734309154447,"[5, 14, 17, 26]",9,8,9,4,1,0
389,2.2387387387387387,0.7854642309682399,"[5, 14, 26, 17]",6,7,6,1,0,0
390,2.063063063063063,0.7402980845062392,"[5, 14, 17]",4,7,3,0,1,1
391,2.0495495495495497,0.8520801136971612,"[14, 17, 5, 29]",7,8,9,6,0,1
392,2.1126126126126126,0.7849970017082109,"[5, 14, 17]",9,8,7,2,1,1
393,2.0225225225225225,0.8096907051164531,"[14, 5, 17, 29, 26]",9,7,6,1,0,1
394,2.054054054054054,0.7997492575132488,"[17, 5, 26, 14]",6,6,2,1,1,1
395,2.09009009009009,0.7850359481010101,"[5, 14, 17]",9,7,7,1,1,2
396,2.045045045045045,0.8389541796837426,"[14, 5, 17, 26]",7,7,4,5,1,1
397,2.0855855855855854,0.8054505326308169,"[14, 26, 17, 5, 29]",8,7,9,3,0,2
398,2.171171171171171,0.7772078330901726,"[5, 14, 17, 26]",7,6,9,2,0,1
399,2.0315315315315314,0.8037786307414237,"[17, 14, 5]",9,8,9,3,1,2
400,2.0495495495495497,0.8678651055464411,"[14, 17, 5]",9,6,9,7,0,0
401,2.0585585585585586,0.8515058227861022,"[5, 17, 14]",6,6,9,3,0,0
402,2.1621621621621623,0.8352043729681784,"[5, 14, 26]",9,7,9,2,0,1
403,2.036036036036036,0.8175443633380667,"[14, 5, 25, 17]",9,6,9,4,0,0
404,2.130630630630631,0.8049949037575447,"[17, 5, 26, 14]",6,7,6,3,0,1
405,2.108108108108108,0.782747815139657,"[14, 5, 29]",7,8,9,1,0,1
406,2.018018018018018,0.760828103048786,"[5, 14, 29, 17]",9,6,7,0,0,0
407,2.1216216216216215,0.8007807734531345,"[5, 17, 14]",7,7,9,2,0,1
408,2.1216216216216215,0.7836456634635528,"[17, 14, 5]",9,6,6,2,1,1
409,2.081081081081081,0.7802440172329329,"[14, 5, 17]",9,9,2,1,1,2
410,2.0495495495495497,0.8413922822600971,"[14, 5]",9,7,7,5,0,0
411,2.1216216216216215,0.7836456634635528,"[14, 5, 17]",9,8,6,0,1,1
412,2.1216216216216215,0.8120033218180284,"[26, 17, 5, 14]",9,7,7,3,0,0
413,2.0045045045045047,0.8265818387665632,"[5, 14, 29]",8,6,9,6,1,0
414,2.1666666666666665,0.7635157231038845,"[26, 14, 17, 5]",8,6,6,0,0,1
415,2.1216216216216215,0.8230728656412046,"[5, 17, 4, 14]",9,8,9,4,0,1
416,2.1621621621621623,0.8076617335536502,"[14, 5, 29, 17]",9,8,7,3,0,2
417,2.09009009009009,0.7907788651491059,"[5, 17, 29, 14]",8,8,7,2,0,2
418,1.9774774774774775,0.7695782102310241,"[5, 14, 17, 29]",6,8,5,2,0,1
419,2.1036036036036037,0.8310085382083572,"[5, 14, 17]",8,8,9,6,0,1
420,2.1621621621621623,0.8076617335536502,"[14, 5, 26]",9,8,6,2,0,0
421,2.0495495495495497,0.7799958085365829,"[14, 26, 5, 17]",9,7,5,1,0,1
422,2.0495495495495497,0.7972093718726632,"[14, 25, 5]",7,7,9,4,0,1
423,1.9954954954954955,0.8374587056625687,"[5, 17, 14]",9,7,7,4,0,2
424,1.9774774774774775,0.7927482050973127,"[17, 14, 5]",9,7,9,1,1,1
425,2.130630630630631,0.8380426227880986,"[14, 5]",6,6,7,3,0,2
426,2.1036036036036037,0.7687832459562146,"[17, 5, 14, 26, 29]",9,8,9,1,0,0
427,2.0585585585585586,0.8245079123091277,"[17, 14, 5]",9,7,7,2,0,2
428,2.045045045045045,0.8003097521080377,"[26, 17, 5, 14]",7,6,7,4,0,1
429,2.2387387387387387,0.762072806960007,"[5, 14]",9,7,6,0,0,2
430,2.0765765765765765,0.8393549510954819,"[17, 26, 5, 14]",9,7,9,4,1,0
431,2.144144144144144,0.7884556971499849,"[14, 17, 5, 26]",7,8,9,0,0,0
432,2.1036036036036037,0.7919764985689902,"[29, 14, 26, 5]",6,6,7,3,0,1
433,2.0225225225225225,0.804082871473036,"[17, 5, 14]",9,6,9,3,0,1
434,2.099099099099099,0.7664332972834004,"[5, 14, 17]",8,8,2,1,1,1
435,2.09009009009009,0.7964803747250548,"[5, 17, 14]",9,8,6,2,0,2
436,2.0675675675675675,0.7610022163187308,"[14, 5, 17]",9,7,3,3,1,1
437,2.1126126126126126,0.8188522059717599,"[5, 14, 29]",9,7,6,3,0,1
438,2.171171171171171,0.7535601640175105,"[17, 5, 14]",9,8,5,0,0,2
439,2.0135135135135136,0.842747766807538,"[14, 5]",8,6,7,3,0,0
440,2.0675675675675675,0.8071694761865497,"[5, 26, 14, 17]",9,8,9,1,0,1
441,2.108108108108108,0.7942252134106665,"[5, 17, 14]",9,7,5,1,0,1
442,2.09009009009009,0.8298672362830699,"[5, 14, 17]",5,8,2,3,1,2
443,2.063063063063063,0.7819141066723375,"[14, 5]",9,7,2,0,1,1
444,2.036036036036036,0.7950972839868216,"[5, 29, 17, 14]",9,7,7,0,1,1
445,2.0675675675675675,0.778635790667876,"[14, 17, 29, 5, 26]",8,8,9,1,0,1
446,2.0720720720720722,0.8531200306154558,"[14, 5, 17]",6,8,9,4,0,1
447,2.1621621621621623,0.7849320867592706,"[5, 26, 14]",7,7,9,3,0,0
448,2.108108108108108,0.7885073974678759,"[17, 14, 5]",9,8,9,2,0,2
449,2.108108108108108,0.8222180722870905,"[14, 5, 26]",9,7,9,2,0,1
450,2.0,0.8015821459161773,"[3, 5, 14, 17]",9,7,0,2,0,2
451,2.0675675675675675,0.812756013230862,"[26, 5, 17, 14]",9,6,7,3,0,1
452,2.0675675675675675,0.8401316598136305,"[17, 5, 14]",9,7,7,5,0,1
453,2.099099099099099,0.8233575995527498,"[14, 5, 26, 17]",8,7,6,3,0,1
454,2.0585585585585586,0.8022556964196215,"[14, 5, 17]",8,7,9,2,0,1
455,2.0945945945945947,0.8156099056293362,"[5, 17, 28, 26, 14]",9,8,7,3,0,1
456,2.081081081081081,0.8253356386786131,"[14, 5, 17, 29]",9,6,9,3,0,0
457,2.1486486486486487,0.784737309693129,"[17, 26, 5, 14]",5,7,2,1,1,2
458,2.09009009009009,0.790778865149106,"[5, 17, 14]",9,8,7,2,0,1
459,2.130630630630631,0.7763813021301699,"[14, 5, 17]",7,8,7,1,0,1
460,2.1576576576576576,0.7474904681121162,"[5, 17, 14, 26]",9,7,7,0,0,1
461,2.1171171171171173,0.7986270882211046,"[5, 17, 14]",9,7,8,1,0,0
462,2.126126126126126,0.7383130719180148,"[5, 14]",9,8,7,0,0,1
463,2.1216216216216215,0.7542225514309098,"[5, 14, 17]",7,8,7,1,0,2
464,2.0405405405405403,0.8033727972057582,"[17, 14, 5]",4,8,9,3,1,0
465,2.1531531531531534,0.7751595742672911,"[14, 17, 5]",6,7,9,0,0,1
466,2.0045045045045047,0.8320380459656691,"[14, 26, 5, 17]",9,7,9,4,0,1
467,2.0855855855855854,0.8054505326308168,"[14, 5, 29]",5,7,7,0,0,2
468,2.108108108108108,0.8055390972066664,"[14, 5, 17]",8,7,7,2,0,2
469,1.9684684684684686,0.7981292586297672,"[17, 5, 14]",9,8,3,4,1,1
470,2.0945945945945947,0.8100430509578108,"[17, 14, 5]",9,7,9,3,0,1
471,2.126126126126126,0.8467891671026985,"[14, 5, 26, 17, 29]",4,6,8,3,0,1
472,2.018018018018018,0.8125929892570567,"[17, 5, 14]",8,8,9,3,0,1
473,2.126126126126126,0.82513804814701,"[14, 17, 5]",7,8,7,2,0,1
474,2.108108108108108,0.7999021586249626,"[14, 26, 17, 5]",9,7,7,2,0,1
475,2.1531531531531534,0.7867476807017356,"[5, 17, 14]",8,7,8,1,0,2
476,2.081081081081081,0.8253356386786131,"[17, 5, 14, 26]",9,8,9,5,0,0
477,2.1171171171171173,0.7986270882211047,"[14, 5, 17]",7,8,6,2,1,1
478,2.081081081081081,0.8142968555519062,"[14, 17, 29, 5]",9,8,7,1,0,1
479,2.1126126126126126,0.7849970017082109,"[14, 5, 26, 17]",9,8,9,0,0,1
480,2.0675675675675675,0.7669251247662161,"[14, 26, 5, 17]",9,8,9,1,0,1
481,2.0405405405405403,0.7977205510293364,"[14, 5, 17, 29]",9,8,7,2,0,0
482,2.126126126126126,0.7858144706037581,"[14, 29, 5]",6,6,6,0,0,1
483,2.1036036036036037,0.8033220535980014,"[14, 17, 5]",7,7,9,0,0,2
484,2.0405405405405403,0.8255949044857464,"[14, 17, 5, 26]",9,7,9,5,0,0
485,2.1036036036036037,0.8310085382083572,"[14, 17, 5]",6,7,8,5,0,2
486,2.1126126126126126,0.8352653808771114,"[5, 17, 14, 26]",6,7,9,2,0,2
487,2.0720720720720722,0.7926324970155456,"[17, 26, 14, 5]",7,8,7,2,0,1
488,2.0405405405405403,0.8255949044857465,"[5, 14, 17, 29, 26]",9,7,9,2,0,1
489,2.09009009009009,0.790778865149106,"[17, 14, 5]",5,8,5,1,0,1
490,2.045045045045045,0.8335432453407354,"[5, 14, 17, 26]",9,8,6,3,0,1
491,2.0225225225225225,0.8207914384685621,"[5, 14, 29, 17, 26]",9,7,2,2,1,1
492,1.9954954954954955,0.7987419279094045,"[14, 5, 17, 29]",9,6,3,2,1,1
493,2.09009009009009,0.8021413597850569,"[5, 14, 17, 26]",9,7,6,2,0,1
494,2.054054054054054,0.7940712191846122,"[14, 5]",6,8,7,3,0,1
495,2.099099099099099,0.7664332972834004,"[17, 5, 14]",9,8,7,0,0,2
496,2.099099099099099,0.7781513649001827,"[5, 14]",9,7,9,1,0,1
497,2.054054054054054,0.822069321843126,"[28, 29, 26, 14, 5]",9,8,9,5,0,1
498,2.1621621621621623,0.790675758184048,"[5, 17, 14]",8,8,9,0,0,2
499,2.1621621621621623,0.790675758184048,"[14, 5, 17, 29]",9,8,7,0,0,1
500,2.0225225225225225,0.7927482050973126,"[14, 26, 17, 5]",4,7,9,1,0,1
501,2.0315315315315314,0.7809359719041846,"[14, 5, 17]",9,8,7,1,0,2
502,2.09009009009009,0.7792507080877088,"[5, 14, 17]",6,8,9,2,0,1
503,2.099099099099099,0.8010734309154447,"[5, 17, 14]",7,8,9,4,0,1
504,2.0225225225225225,0.8425542596687265,"[5, 17, 14]",8,7,9,3,0,1
505,2.018018018018018,0.7842566527683642,"[5, 14, 17]",8,7,9,2,0,1
506,2.054054054054054,0.7940712191846122,"[17, 14, 5, 26]",8,6,9,4,0,1
507,2.081081081081081,0.8087209625118332,"[14, 5, 26]",7,8,9,4,0,0
508,2.135135135135135,0.8126431539630501,"[14, 5, 17]",7,8,5,4,0,1
509,2.1126126126126126,0.8077248217762688,"[14, 5, 17]",6,8,9,2,0,1
510,2.1126126126126126,0.8021032439517056,"[14, 26, 5]",6,8,9,3,0,0
511,2.1171171171171173,0.8209776617321233,"[17, 14, 5, 26]",9,6,9,2,0,0
512,1.9774774774774775,0.8371665943707142,"[14, 5, 17]",9,7,7,1,1,2
513,2.063063063063063,0.8158972439879524,"[5, 17, 14]",6,6,9,2,0,0
514,2.189189189189189,0.8403135970702004,"[5, 14, 17, 26]",7,6,9,3,0,0
515,2.0585585585585586,0.779368402884738,"[17, 5, 14]",6,8,5,1,0,1
516,2.054054054054054,0.8649833292965049,"[5, 17, 14, 29]",9,7,7,6,0,2
517,2.0675675675675675,0.8347283582492867,"[5, 14]",9,6,9,2,0,1
518,2.0855855855855854,0.7410823498121172,"[14, 5, 17, 29]",9,8,5,0,0,1
519,2.0315315315315314,0.8037786307414236,"[14, 5, 17]",5,6,7,1,0,1
520,2.0675675675675675,0.8238154432603442,"[14, 5, 17]",9,8,9,4,0,1
521,2.0315315315315314,0.8422639156025566,"[5, 17, 14]",5,6,9,3,0,1
522,2.018018018018018,0.8236546082558096,"[14, 17, 29, 5]",6,8,9,4,0,1
523,2.1486486486486487,0.8018490920936296,"[5, 14, 17, 29, 26]",9,8,9,2,0,2
524,2.1486486486486487,0.8404227405187052,"[14, 17, 26, 5]",9,8,9,5,0,1
525,2.0405405405405403,0.7977205510293364,"[5, 14, 26, 17]",9,8,9,4,0,0
526,2.0585585585585586,0.8408106913731084,"[5, 17, 14]",6,6,7,3,0,1
527,2.0720720720720722,0.7983207682885088,"[5, 17, 14, 26]",7,7,9,4,0,1
528,2.0945945945945947,0.8044376735642,"[17, 14, 5, 26]",6,7,7,6,0,1
529,2.1666666666666665,0.7982824700322463,"[5, 17, 26, 14, 29]",9,7,6,2,0,2
530,2.1486486486486487,0.8074724393111101,"[14, 5, 26]",9,7,6,3,0,1
531,2.126126126126126,0.7800350046341565,"[5, 14, 17]",9,7,9,1,0,1
532,2.130630630630631,0.8049949037575448,"[14, 5, 17]",8,7,6,2,0,2
533,2.130630630630631,0.7936732624728556,"[14, 29, 17, 5]",9,8,9,1,0,1
534,2.1216216216216215,0.8007807734531345,"[5, 17, 14, 26]",7,8,9,2,0,1
535,2.063063063063063,0.7819141066723375,"[5, 17, 14]",5,8,7,1,0,1
536,2.045045045045045,0.7773651679208455,"[14, 26, 5, 29]",9,8,9,1,0,1
537,2.0675675675675675,0.8238154432603442,"[14, 5, 17]",7,8,9,5,0,0
538,2.130630630630631,0.8049949037575448,"[14, 17, 5]",9,7,9,4,0,0
539,1.990990990990991,0.790160021544356,"[14, 5, 26, 17]",5,8,9,0,0,1
540,2.1126126126126126,0.8133075442101599,"[14, 5, 29, 17, 26]",9,7,7,1,0,1
541,2.081081081081081,0.7744229804648938,"[14, 5, 26, 17]",7,7,9,1,0,1
542,2.054054054054054,0.8384195198005503,"[5, 17, 26, 14]",9,7,9,7,0,0
543,2.189189189189189,0.7960708205780501,"[5, 17, 14, 4]",9,8,9,1,0,1
544,2.081081081081081,0.756691239149206,"[14, 5, 17]",9,7,9,0,0,1
545,2.1666666666666665,0.7752778901388584,"[5, 17, 14]",4,7,4,1,1,1
546,2.144144144144144,0.776893067839427,"[5, 14]",9,7,9,1,0,2
547,2.1981981981981984,0.8051847804544445,"[14, 17, 5]",6,8,6,1,0,0
548,2.1036036036036037,0.7862423293933887,"[14, 5, 17, 26]",9,8,7,3,0,1
549,2.108108108108108,0.8385653699399157,"[14, 5, 17, 26]",9,8,9,3,0,1
550,2.1396396396396398,0.7630350542322416,"[5, 29, 14, 17]",9,7,2,1,1,1
551,2.0585585585585586,0.8022556964196214,"[5, 14, 26]",9,7,9,3,0,1
552,2.108108108108108,0.8166962621684045,"[17, 5, 14]",9,7,9,3,0,0
553,2.0315315315315314,0.7633555337763428,"[5, 17, 14, 29]",9,6,7,0,0,1
554,2.1216216216216215,0.7720109962648976,"[17, 14, 5, 26]",9,7,9,0,0,1
555,2.09009009009009,0.851398100114585,"[14, 17, 29, 5]",9,8,9,5,0,1
556,2.1171171171171173,0.7336604900962727,"[17, 14, 5]",5,8,4,0,1,1
557,2.0945945945945947,0.8266311545496013,"[17, 5, 14]",6,7,6,3,0,1
558,2.09009009009009,0.8298672362830699,"[14, 26, 17, 5]",9,8,2,4,1,1
559,2.1126126126126126,0.755626510858771,"[17, 5, 14, 26]",9,8,9,0,0,1
560,1.9774774774774775,0.7984356520350697,"[5, 17, 14]",9,7,5,1,0,1
561,2.036036036036036,0.823060483671462,"[5, 17, 14, 26]",9,9,9,5,0,1
562,1.9954954954954955,0.7873303753121176,"[14, 5]",8,8,9,2,1,1
563,2.0765765765765765,0.8175069656619901,"[14, 5, 17]",9,8,9,2,0,0
564,2.054054054054054,0.78259156245517,"[32, 17, 14, 5]",9,8,9,1,0,1
565,2.0855855855855854,0.8221313044655548,"[14, 5, 29]",6,8,7,4,0,1
566,2.108108108108108,0.8222180722870905,"[17, 5, 14, 29]",7,6,7,2,0,2
567,2.0945945945945947,0.8266311545496013,"[5, 14, 17]",7,8,9,3,0,1
568,2.0855855855855854,0.8330662814527708,"[14, 5, 17]",9,7,9,3,0,1
569,2.1126126126126126,0.7907402016127277,"[14, 17, 5, 26]",9,7,7,2,1,0
570,2.0720720720720722,0.8370570263550434,"[17, 5, 26, 14]",9,8,7,5,0,0
571,1.9774774774774775,0.8096907051164531,"[26, 14, 5]",9,8,9,1,1,1
572,2.0315315315315314,0.7981292586297672,"[5, 14, 26]",8,6,9,3,0,0
573,2.130630630630631,0.77638130213017,"[17, 14, 5]",9,7,9,1,0,1
574,2.0765765765765765,0.7950588304542312,"[17, 5, 14, 29]",9,7,7,2,0,0
575,2.175675675675676,0.8297321397592969,"[14, 17, 5, 26]",9,7,9,5,1,1
576,2.130630630630631,0.7936732624728556,"[5, 14]",9,8,9,2,0,0
577,2.0225225225225225,0.7984356520350697,"[17, 14, 5, 26]",9,8,6,2,0,1
578,2.054054054054054,0.8330051124854692,"[5, 17, 14, 29]",6,7,7,2,0,1
579,2.054054054054054,0.8275552813385176,"[5, 26, 17, 14]",9,8,7,4,0,1
580,2.1126126126126126,0.8021032439517056,"[14, 5, 26]",9,6,6,3,0,0
581,2.1036036036036037,0.8033220535980015,"[17, 26, 14, 5, 29]",9,7,8,2,0,1
582,2.0945945945945947,0.7873821495197958,"[28, 17, 5, 14]",9,8,9,4,0,0
583,2.1171171171171173,0.7756327294653673,"[17, 5, 14, 26]",8,8,9,1,1,1
584,2.054054054054054,0.8165465058157807,"[28, 5, 14]",9,8,9,2,0,1
585,2.09009009009009,0.8077626723447155,"[5, 14, 26, 17]",9,8,9,4,0,1
586,2.063063063063063,0.7761055962029545,"[14, 5, 17]",5,9,2,0,1,2
587,1.9684684684684686,0.8149598976316993,"[5, 17, 14]",8,7,7,4,0,0
588,2.1621621621621623,0.7791460755651709,"[17, 14, 5, 26]",8,8,9,0,0,2
589,2.063063063063063,0.8377872091227945,"[17, 14, 5, 29]",9,7,9,4,0,0
590,2.027027027027027,0.8234071084430594,"[5, 17, 14, 26]",9,7,5,5,0,1
591,2.036036036036036,0.8285398804747766,"[5, 14, 26, 29]",9,7,9,2,1,1
592,2.1036036036036037,0.8200461225223119,"[5, 14, 29, 17]",9,7,9,4,0,2
593,2.135135135135135,0.8181923181249439,"[5, 17, 14]",6,8,9,2,0,0
594,2.0675675675675675,0.778635790667876,"[17, 14, 5]",4,8,7,1,0,1
595,2.1216216216216215,0.7893986949703475,"[5, 17, 14]",8,8,6,1,0,2
596,2.0855855855855854,0.8438595717326783,"[14, 26, 5]",9,6,9,3,0,1
597,2.081081081081081,0.8031063574959483,"[14, 26, 17, 5]",9,8,7,2,0,0
598,2.0675675675675675,0.8183044120610503,"[5, 17, 14, 26]",7,7,7,3,0,2
599,2.0135135135135136,0.8264831983725526,"[14, 5, 17]",6,6,9,5,0,1
600,2.054054054054054,0.7650491698963249,"[14, 5]",7,8,9,1,1,1
601,2.099099099099099,0.8122919359626525,"[5, 29, 14]",9,6,2,2,1,0
602,2.018018018018018,0.7957122877791637,"[14, 5, 17]",9,8,9,2,0,1
603,2.063063063063063,0.8047290011151731,"[26, 14, 17, 5]",9,7,9,2,0,0
604,2.063063063063063,0.8103323632877316,"[14, 5]",9,8,9,1,0,1
605,2.0315315315315314,0.7692603231043579,"[14, 17, 5]",5,6,3,0,1,0
606,2.0315315315315314,0.775120131630109,"[14, 17, 5]",5,8,5,0,0,1
607,2.0315315315315314,0.8422639156025565,"[5, 17, 14, 26]",9,7,9,4,0,2
608,2.099099099099099,0.8609681486738398,"[14, 26, 5]",9,7,7,6,0,1
609,2.0585585585585586,0.8190015407218109,"[14, 5, 17, 26]",9,8,9,1,0,2
610,2.0945945945945947,0.8266311545496013,"[17, 14, 5]",5,8,8,4,0,0
611,2.0675675675675675,0.812756013230862,"[5, 14, 17]",9,7,2,2,1,1
612,2.1126126126126126,0.7675095904442579,"[14, 5, 17]",9,8,7,1,0,1
613,2.1486486486486487,0.8186032541826025,"[14, 17, 26, 5]",9,8,9,3,0,0
614,2.0720720720720722,0.7926324970155456,"[14, 5, 17]",9,8,9,2,0,1
615,2.009009009009009,0.8401195292622845,"[5, 14]",8,8,2,3,2,1
616,2.0675675675675675,0.7958787695220654,"[5, 14, 17]",7,7,6,2,0,1
617,2.099099099099099,0.8233575995527498,"[5, 14, 17]",9,8,9,3,0,1
618,1.990990990990991,0.790160021544356,"[17, 14, 29, 5]",9,7,7,0,0,1
619,2.045045045045045,0.817095478255875,"[14, 5, 17]",9,7,9,2,0,1
620,2.0495495495495497,0.8520801136971612,"[14, 5, 17]",7,7,7,6,0,1
621,2.054054054054054,0.7940712191846122,"[5, 14, 17]",6,8,7,3,0,1
622,2.0405405405405403,0.8145596348957616,"[17, 5, 14]",9,7,9,4,0,1
623,2.063063063063063,0.7819141066723374,"[14, 5]",9,8,9,1,0,1
624,2.0855855855855854,0.7998129698620862,"[5, 14, 17]",7,7,9,3,0,0
625,2.063063063063063,0.7761055962029546,"[17, 5, 14, 26]",6,8,3,4,1,0
626,2.0405405405405403,0.8200958313253229,"[28, 14, 17, 5]",9,7,9,4,0,1
627,2.1126126126126126,0.8243595750523395,"[17, 14, 5]",8,7,9,4,1,1
628,2.0765765765765765,0.8230233366445513,"[5, 14, 26]",7,7,9,1,0,1
629,2.108108108108108,0.7942252134106665,"[14, 17, 5, 26]",5,7,7,2,0,1
630,2.1171171171171173,0.8154474522049158,"[5, 14]",7,8,7,3,0,2
631,2.126126126126126,0.8085193116017014,"[5, 14, 17]",5,7,6,2,0,2
632,2.0405405405405403,0.7920279690635249,"[5, 14]",8,8,7,1,0,0
633,2.099099099099099,0.7839447177267498,"[14, 5, 17, 29]",9,8,5,2,0,1
634,2.0225225225225225,0.8207914384685621,"[5, 14, 17]",9,8,9,3,0,1
635,2.0225225225225225,0.7695782102310241,"[5, 14, 29, 17]",9,8,5,0,1,1
636,2.0405405405405403,0.8089855530513882,"[14, 5, 17]",9,8,2,4,1,1
