Id,Mean,Std,Problems
159,2.0708661417322833,0.8278975318296332,"[(4, -2)]"
160,1.952755905511811,0.843822253499256,[]
161,1.9606299212598426,0.820390681255744,[]
162,2.0,0.8357108940373449,[]
163,2.0078740157480315,0.7714762491805038,[]
164,2.031496062992126,0.7657034101308184,[]
165,2.1811023622047245,0.7706657896131694,"[(4, -4)]"
166,2.078740157480315,0.7517841130144528,[]
167,2.1338582677165356,0.7597222207941556,[]
168,1.984251968503937,0.8065628816402013,[]
169,2.031496062992126,0.7961914090876715,[]
170,1.9291338582677164,0.7784916466119076,[]
171,2.047244094488189,0.8151177509302044,[]
172,2.141732283464567,0.7424157207132704,"[(4, -4)]"
173,2.2440944881889764,0.7634147953316621,"[(7, -1)]"
174,2.15748031496063,0.7910731795498283,[]
175,2.078740157480315,0.7622679112057278,[]
176,2.0866141732283463,0.766600639467804,[]
177,2.1338582677165356,0.8200097243365467,[]
178,2.031496062992126,0.8060978698508189,[]
179,1.9606299212598426,0.820390681255744,[]
180,1.9921259842519685,0.8115834316579427,"[(4, -2)]"
181,2.1653543307086616,0.7639057899983485,"[(4, -2)]"
182,2.1181102362204722,0.8029130814247328,"[(4, -1)]"
183,1.952755905511811,0.7853648198528295,[]
184,2.1496062992125986,0.7461939421658984,"[(4, -5)]"
185,2.2125984251968505,0.7931244348800822,"[(4, -1)]"
186,2.0,0.7766431633476233,[]
187,2.031496062992126,0.8158840552744266,[]
188,1.921259842519685,0.8126607212232068,[]
189,2.0393700787401574,0.8300083648760893,"[(4, -2)]"
190,2.062992125984252,0.8140437129566043,[]
191,2.1496062992125986,0.8364583326037388,"[(4, -2)]"
192,2.078740157480315,0.8028352458294336,[]
193,2.0708661417322833,0.8278975318296333,[]
194,2.0,0.7766431633476233,[]
195,2.015748031496063,0.7451882894957824,[]
196,2.0236220472440944,0.8587973034418251,[]
197,2.1181102362204722,0.7828942358817877,[]
198,2.031496062992126,0.7552673012999758,[]
199,2.062992125984252,0.8140437129566043,[]
200,1.9448818897637796,0.7898873399091679,[]
201,1.9921259842519685,0.8115834316579427,[]
202,2.1181102362204722,0.8415233091335159,[]
203,1.9921259842519685,0.8115834316579424,[]
204,2.1811023622047245,0.7602977991596936,[]
205,2.125984251968504,0.776562694698664,"[(4, -5)]"
206,2.0,0.816496580927726,[]
207,1.9291338582677164,0.8084975519218145,[]
208,2.173228346456693,0.7877483300972803,[]
209,2.1338582677165356,0.7803357511446183,"[(11, -3)]"
210,2.0866141732283463,0.8730863159136218,"[(4, -1)]"
211,1.9448818897637796,0.819476087123858,"[(4, -2)]"
212,2.2125984251968505,0.7931244348800821,[]
213,2.062992125984252,0.7637421601817559,"[(4, -2)]"
214,2.0236220472440944,0.8209998446448613,[]
215,2.1181102362204722,0.8224447994054017,[]
216,2.0708661417322833,0.8278975318296334,[]
217,2.062992125984252,0.8333145854659006,[]
218,2.125984251968504,0.8164200403528283,"[(10, -4)]"
219,2.047244094488189,0.8247969227358519,[]
220,2.2125984251968505,0.8225967522564732,[]
221,1.9606299212598426,0.8300083648760894,[]
222,2.1181102362204722,0.7726903446426078,[]
223,2.047244094488189,0.8247969227358518,"[(4, -2)]"
224,2.047244094488189,0.7751934496559238,[]
225,2.1968503937007875,0.8265377211140742,[]
226,2.047244094488189,0.754439429406642,[]
227,1.984251968503937,0.8260083012813957,[]
228,1.952755905511811,0.7853648198528296,[]
229,2.0866141732283463,0.8359351957798865,[]
230,2.141732283464567,0.7840109475347065,[]
231,2.047244094488189,0.8806407093659855,[]
232,2.1653543307086616,0.8238872199707289,"[(7, -1)]"
233,2.125984251968504,0.8164200403528284,[]
234,2.094488188976378,0.8206953194694576,[]
235,2.047244094488189,0.8151177509302044,[]
236,2.1181102362204722,0.8127376158367321,[]
237,2.094488188976378,0.8109671950985806,[]
238,2.1023622047244093,0.843600048820354,[]
239,2.094488188976378,0.801120949453354,[]
