Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
59,2.1531531531531534,0.7751595742672911,"[26, 29, 17, 14, 5]",5,8,4,1,1,1
60,2.045045045045045,0.8226146086363001,"[5, 14, 17]",3,6,9,1,1,0
61,2.099099099099099,0.7301515984032141,"[14, 29, 5, 17]",6,11,3,0,1,2
62,2.1216216216216215,0.7720109962648974,"[14, 5, 17]",6,7,5,1,0,1
63,2.0495495495495497,0.808481496456733,"[5, 14, 17]",1,7,6,3,1,2
64,2.018018018018018,0.7842566527683643,"[5, 29, 17, 14, 26]",5,8,5,2,1,1
65,2.0945945945945947,0.869319996156338,"[10, 29, 14, 5, 17]",7,7,6,5,1,3
66,1.9639639639639639,0.8063989326099908,"[29, 14, 17, 5]",1,6,3,2,2,2
67,2.1126126126126126,0.8077248217762688,"[5, 14, 17]",7,7,2,4,1,2
68,2.1576576576576576,0.7887270860114183,"[29, 5, 26, 17, 14]",6,7,9,1,1,0
69,2.081081081081081,0.7860219463751896,"[14, 3, 1, 17, 26, 5]",0,8,0,2,0,1
70,2.135135135135135,0.7785179851160002,"[14, 26, 29, 5]",9,8,9,0,0,1
71,2.0135135135135136,0.8154599497711779,"[17, 5, 14, 26]",8,7,9,2,1,1
72,1.9954954954954955,0.7930566774479465,"[5, 14, 29, 17]",9,6,2,1,1,1
73,2.009009009009009,0.8454883779233978,"[14, 17, 29, 5, 26]",4,6,7,6,0,1
74,2.036036036036036,0.8007680467893785,"[29, 17, 14, 5]",5,7,5,3,0,2
75,2.054054054054054,0.8053872662568292,"[14, 5, 29]",3,7,9,2,1,3
76,2.0405405405405403,0.857849397532437,"[14, 17, 5]",7,7,5,8,0,1
77,2.081081081081081,0.7802440172329329,"[26, 5, 14]",9,7,9,1,0,1
78,2.1621621621621623,0.7312116089227236,"[5, 14, 29, 26, 17]",7,8,7,1,1,1
79,2.063063063063063,0.7584131955540959,"[5, 17, 14]",4,8,5,1,1,1
80,2.0225225225225225,0.8425542596687264,"[3, 17, 5, 14]",4,7,0,4,1,2
81,2.0855855855855854,0.8110489099129117,"[5, 17, 14, 29]",7,7,4,3,2,1
82,2.0720720720720722,0.798320768288509,"[14, 5, 17]",5,11,2,4,2,1
83,2.0945945945945947,0.8044376735641999,"[14, 5, 29, 26, 17]",9,7,9,2,0,1
84,2.099099099099099,0.736322708061095,"[14, 29, 5, 17]",3,8,7,1,1,1
85,2.0855855855855854,0.7768537132156773,"[14, 5, 17, 29]",6,7,7,1,0,1
86,2.1486486486486487,0.813056894689843,"[5, 14, 29, 17, 26]",5,6,8,1,0,1
87,2.0495495495495497,0.7915131135022021,"[14, 26, 5, 29]",9,8,9,0,1,2
88,2.081081081081081,0.8087209625118332,"[29, 5, 26, 14]",8,7,9,2,1,1
89,2.1171171171171173,0.7756327294653673,"[5, 29, 14, 17, 26]",6,8,9,2,0,3
90,2.0945945945945947,0.7987929624713317,"[32, 5, 14, 17]",8,7,9,2,0,1
91,2.09009009009009,0.790778865149106,"[14, 26, 29, 17, 5]",1,8,6,4,2,1
92,2.054054054054054,0.788352286342648,"[5, 29, 14, 26, 17]",9,7,2,2,1,2
93,2.0675675675675675,0.7728026402344472,"[29, 14, 5, 17]",3,7,4,2,1,2
94,1.981981981981982,0.8070053236714507,"[29, 14, 17, 5]",7,7,9,4,1,2
95,2.0495495495495497,0.7623936909941407,"[14, 17, 5, 29]",3,8,9,1,2,2
96,2.054054054054054,0.822069321843126,"[17, 5, 14, 26]",8,7,7,4,0,1
97,2.1486486486486487,0.8130568946898429,"[5, 14, 26]",5,6,8,2,1,1
98,2.0405405405405403,0.7977205510293364,"[14, 5, 17]",5,9,9,2,0,2
